addressable_patients,peak_penetration,annual_price_usd,approval_prob,ramp_years,exclusivity_years,operating_margin,discount_rate,peak_revenue_musd,npv_if_approved_musd,rnpv_musd,synergy_musd
48218,0.22478992426348055,87071.82373437297,0.9105717890921934,4,13,0.5575289128895423,0.11491272200817647,943.7645811796515,2877.544382442783,2620.2107365131155,86.30884228095945
41066,0.4140557295389509,84420.24864164091,0.8963680347837069,5,12,0.5500818401063824,0.11757374362266243,1435.4492025903298,4125.207781434216,3697.704392118643,575.3327017431103
47206,0.2942460419335375,78600.07378259608,0.8656389442862993,4,12,0.6720362087390012,0.1151238380166431,1091.7690671768867,4013.4318547236967,3474.1829136880247,292.1537238696158
46586,0.4274351863354336,96208.31542970536,0.8614396926693617,6,13,0.5392623249003112,0.1192732811711863,1915.7476567752274,4684.896219186621,4035.7555592439776,314.56775904895187
38238,0.2693623827015121,83821.12037923212,0.8940214848350791,5,11,0.6378704135377128,0.11191052025584397,863.3473799263312,2449.824732365913,2190.195944815474,29.26878432341372
45097,0.30134530427469775,93105.48803988849,0.8244422078373321,6,11,0.5479613760607343,0.08,1265.2820924935327,3737.3487276468823,3081.2280364792396,371.9158364185414
53861,0.29087739156511405,91783.73813554144,0.8291660449912618,4,13,0.601641463143101,0.10277598716571923,1437.9709780030985,5218.714796482886,4327.181107737093,269.6993031296251
44570,0.30906235630593815,85933.60529263258,0.9223124437403879,6,12,0.6010619687474636,0.1225117562681499,1183.7276119010753,3169.1219361328085,2922.9205974259203,371.16650744922595
53877,0.3611942807451966,79340.46999496111,0.8843973123933144,6,12,0.6395919920885196,0.09266741663160664,1543.9706448148156,4843.328737713086,4283.426918670758,110.96246530320022
40009,0.2909862955237259,82923.9689565794,0.8648379807975353,6,12,0.6799317296196928,0.08,965.4067091188106,3759.5150554319735,3251.371409317722,325.55445505382716
55687,0.335337528051485,81173.88239152242,0.8695484352971461,4,11,0.6307843282841433,0.12367836438399515,1515.836284399965,4914.476751347694,4273.375569438589,518.2345891693474
46507,0.3916682652055895,80706.72368989929,0.8753193476711202,4,12,0.6183415221437871,0.09461182565716589,1470.0984761365178,5401.654104026763,4728.172346681736,188.3129062353932
55155,0.21604945361510708,83626.40281866663,0.9060967076847626,5,12,0.6973260120174806,0.11003178375747916,996.5095780110369,3356.583822464389,3041.3895506029185,82.31176231487233
47252,0.2964055394184936,93044.30745007575,0.8363733563589624,5,14,0.6952314991708647,0.09294508314242808,1303.155732290483,5817.517740909082,4865.616838641938,540.0456791109839
41823,0.43325990620770444,90738.466610089,0.8353812768116713,4,11,0.6862865820833491,0.13532572479231392,1644.2017992852327,5053.825370980822,4221.871091193178,181.6735496644979
58080,0.30275488960176306,76609.17526395855,0.8331236781516116,5,14,0.6564855574380242,0.10646154430467987,1347.0960433642313,4978.376047975684,4147.602964311386,293.4365531870297
45455,0.31307036834324564,88331.30067959585,0.8578386142184192,5,12,0.6138435387845645,0.12331203896610386,1257.0086081421573,3982.586727184893,3416.416679052958,633.7495320529268
49035,0.4246424913206625,85494.06769078916,0.842833181444494,6,14,0.6461290171871171,0.10314779305347964,1780.1869354567566,6183.440822629688,5211.60910081074,474.10691450829853
45536,0.3189281254364972,86708.93475966027,0.8789409700532451,4,12,0.5848825681210178,0.10013287263755362,1259.24881102675,4490.033806350301,3946.4746693253983,405.8694343755633
40979,0.33836965494988686,87413.65570181055,0.8915284243435148,5,13,0.6556639185812644,0.10433468183861143,1212.0821285280513,4625.449962595688,4123.720117032703,538.5377824024434
50666,0.30868091947261767,86366.41334576422,0.8944560752928231,6,13,0.6239741769766175,0.1270524787732482,1350.7385303022925,3717.4124297020353,3325.06213211604,332.9782012683579
42033,0.27822070980678393,93459.69667655967,0.894709363547449,4,13,0.6176999916686914,0.09845653005076034,1092.9598521663982,4081.750624488399,3651.980503395418,112.44392445034214
56581,0.41778155951412466,86767.15918198129,0.8597416495294041,5,12,0.6276431059896198,0.08532362183287025,2051.0453551329924,7204.334033634262,6193.866025837546,90.40489891027606
46296,0.25600403769840663,91459.1278908077,0.832190325001603,5,12,0.5254075145512311,0.10040341282018289,1083.9701933066283,3234.0546223814295,2691.348967272538,381.436599779243
41396,0.28424143388423134,90089.9457912081,0.8647282537554702,5,12,0.6399572470868623,0.1065260580875989,1060.0395991466896,3624.440364421296,3134.155987166868,356.5547035530918
43717,0.2976627554635492,78895.40990737383,0.8835105455094471,5,11,0.6407689586930029,0.10079573088030855,1026.6598689788973,3274.8809378487435,2893.391843877233,183.2980817982263
43776,0.31921307022386347,86942.14642501024,0.8913196865027534,6,12,0.6078024496951466,0.10856044508206958,1214.918370089681,3587.3262278797843,3197.4544888169144,407.07818515430796
44388,0.4229772098248253,81598.000762107,0.8080904820419754,6,13,0.6677714636908136,0.11041207689108118,1532.0116350837395,5105.795765246541,4125.944961145954,508.38548082259314
42162,0.3707076249146585,78878.52372320459,0.8973946392362799,5,12,0.5555322340186398,0.11389756486497045,1232.8535687907213,3374.5320975078057,3028.2870142342645,224.46044474891625
45508,0.3058813001488686,89924.54815971546,0.857821123294076,6,11,0.6619781766171039,0.0920770024772561,1251.753865542547,4019.6183296539657,3448.1135107572222,304.32899520469505
49547,0.30204135046713565,92955.9259747471,0.9186623812128529,4,12,0.674303594867679,0.11808555029053723,1391.1080011296383,5029.990983284455,4620.863494183277,353.8573789805597
46126,0.2895946091162206,82576.08073267264,0.8796073525684617,4,13,0.6275753523628359,0.0958071300798839,1103.0381518834672,4404.454677862314,3874.190718702247,264.9036303877762
44832,0.3842080570321584,91889.51718735573,0.8740622714928936,4,12,0.7380919479412523,0.11274144064444394,1582.779990307458,6308.283881765907,5513.832938918316,299.74864483990876
51902,0.3952892888361771,74242.87520446126,0.8853219850717643,5,12,0.7327481138858841,0.09948425205928182,1523.189447210285,5880.625831994028,5206.247335045248,257.20312178886024
51805,0.2925829436162329,82415.03321597124,0.8450235724448171,5,11,0.6915032181441018,0.11558841294156828,1249.1860364228116,4064.4746645235,3434.5769011270972,349.5716655718045
53658,0.2832150499887018,80438.63568109658,0.8981039816051068,4,11,0.5403508237717359,0.12321907149237324,1222.406090352914,3307.48060330522,2970.461498910079,262.8831652915366
50971,0.32038037206284625,95409.64958171066,0.8571807741423003,4,12,0.5031818842557064,0.11425495171438613,1558.0498766081766,4210.32052282615,3609.0058051433343,213.7770430383355
51676,0.2515496994413259,84809.10081319544,0.876598676271812,4,10,0.5999622724847676,0.10921589761291707,1102.4404785738166,3330.752217561006,2919.7329849033804,233.28458102282016
56595,0.23591591344660753,82532.6882831938,0.8277346688885213,4,14,0.6699266130332676,0.113204527096908,1101.9484854044847,4240.453837981587,3509.970653518748,129.6446597215389
43666,0.23799219645235753,82930.4349405358,0.9179194100879305,4,11,0.6004785496061571,0.09909389215528679,861.826950041229,2989.1542764633064,2743.8027301130132,257.8399847449714
41091,0.26261336407291813,74437.14604256384,0.8965703203121049,6,11,0.7152425400168,0.11497748465913567,803.254647932631,2615.6167067325464,2345.084308568892,388.4321490833366
41008,0.32675328690904076,77690.0596755531,0.8604255883799609,6,12,0.7021782183377282,0.09034286616815718,1041.0078605838796,3925.5068085543326,3377.606505439904,366.31711141922193
37224,0.2703254913961989,84668.25100372868,0.8636704068583632,4,13,0.5241527469002526,0.10389101452114634,851.9824116439132,2910.5941156352765,2513.7940040502767,373.9016776546207
40372,0.2564010577788735,75687.66658062031,0.8811120816730811,4,13,0.7077045272648879,0.09124970870747415,783.4750908546455,3607.185702128176,3178.3349029835317,192.45789169665971
38235,0.2873881359979718,81253.27675193323,0.8985851464672003,6,10,0.508046855121285,0.11231337007748046,892.8341930008106,1975.0977570376044,1774.7935072946746,318.52816619316775
47136,0.2774751405740073,85878.61338542734,0.8863797830546798,4,13,0.6968710133897105,0.10320236875088258,1123.2122436305604,4929.3443549155745,4369.271179911878,463.7708959005935
48900,0.30575402276811586,81061.50170549516,0.897056698782866,4,13,0.5442193715737933,0.10800036848912503,1211.9806436420938,4313.722539388928,3869.6537006494736,662.188994525607
41759,0.39230733398805245,79677.93318432393,0.8583191213916377,6,11,0.6146956955457108,0.08,1305.3127416508544,4162.837003350025,3573.0425992119913,268.09786311254356
48834,0.4192638856046816,86691.80406148991,0.8833908398874758,6,13,0.7048069241369884,0.11127766270183287,1774.9568291490295,5903.13500883007,5214.775393419557,314.6401790801288
38227,0.26229394589347815,77596.1193485787,0.8395356405038651,4,11,0.6261929755859551,0.09431698462724059,778.03383779738,2961.540344802805,2486.31867025206,318.0459193566065
46187,0.3236825913870238,81365.53882372587,0.8787262672779811,5,12,0.7149690149492498,0.11592610598565059,1216.4089347602783,4126.724661560871,3626.261357937374,176.76265217392705
51628,0.29298000820523495,85048.95112310376,0.874697682412501,4,13,0.6916081057128325,0.09139299525356466,1286.448041718449,6054.658048417715,5295.995362751171,580.3762468950208
48337,0.4075023001945959,76447.23798801887,0.8235129525847135,6,13,0.6270094483635074,0.10624884721467628,1505.8147828688534,4721.495142171781,3888.2124051442643,354.5478231962722
45125,0.3493101356035419,80844.9902112539,0.8266512854821146,5,12,0.5900921550475494,0.1079527788971223,1274.3288490219004,3690.6187111953686,3050.854701833997,100.7305823133385
47547,0.3849892346907668,85433.49391349443,0.8991291326012139,5,11,0.5860187891181028,0.1231785116078291,1563.8672091845585,4181.782990789919,3759.9629132354494,412.02242174441415
54903,0.315516694412292,73191.781719187,0.8162024348345635,4,11,0.7323028774589503,0.11031885417907024,1267.887553224575,4974.842186610314,4060.4783056290416,377.8293178657357
55322,0.36245192566783807,85882.08864202972,0.8441996888476483,6,13,0.5215718997369442,0.10008226579018883,1722.0703198249748,4663.776219390366,3937.158433264409,326.2979895223509
49086,0.2892746335814476,88881.18897644451,0.8479113103896725,6,12,0.6913503669863001,0.08381612058873299,1262.0537476088912,4777.154948292498,4050.6037121412005,332.7164219323099
47691,0.3092844895193214,81179.52221024744,0.9108176502112625,6,11,0.625352553946461,0.127213253869441,1197.4049819088605,2980.5407281337402,2714.7291023577386,287.8290867591237
43369,0.3728725572305158,79480.9350219178,0.8833704165249603,5,12,0.5748049049204575,0.08254692115138983,1285.2949379386876,4721.426808669142,4170.768766566173,562.6964213574238
52647,0.31528050578391087,80351.2092222327,0.8419281958337168,4,11,0.5902709791340415,0.12247988398834922,1333.715394879493,4320.093701164205,3637.2086956537837,676.6681708556193
44594,0.2937438831218771,87227.31950587232,0.9126746166475079,5,12,0.6213549095071237,0.10301824415738015,1142.6093880008789,4026.946161398044,3675.291544114113,529.8556960101084
41825,0.32600332031089735,74774.05982254079,0.8919705908779655,6,12,0.6070879483508991,0.08345406886282289,1019.5509510008336,3358.317061250388,2995.5200534790615,197.52461420095779
46285,0.3898464793290509,86879.2181718129,0.8964198906458601,6,12,0.6873472144071059,0.11852995848528179,1567.6524610718966,4899.5914032604405,4392.09118992012,551.9997899953303
55116,0.3118828689847417,77028.82105112396,0.8651490408205419,4,12,0.6937079894254126,0.08289238654785426,1324.105114202181,5765.798605644062,4988.275133237378,99.40645218063399
50377,0.21058238739570098,81752.49270182961,0.8677201860816299,6,13,0.7349657855722947,0.08,867.2720488634852,3740.602212908538,3245.796048242353,183.2860852117777
46209,0.381159892159519,89903.39010276888,0.8271815289079018,4,12,0.6170915493373716,0.09102901501491072,1583.469979305498,6337.22328125004,5242.034042815158,608.0892715980061
47168,0.33834687114541495,77127.25180706641,0.8361390224507323,4,13,0.7088920998277035,0.09273064886175192,1230.8850118686432,5710.911207601346,4775.115714426721,388.5178569493035
41485,0.28930275409944795,85451.90962396233,0.8953991345339446,6,13,0.7389507838218726,0.14088447575504637,1025.5702989947222,3288.0652732272233,2944.1307999387736,508.16867864759354
55621,0.3184532557615162,94387.28070262239,0.8836992589707106,4,11,0.7359450687445451,0.0969470558114192,1671.852505101465,6798.4491332304015,6007.784461185775,223.64472170183294
39297,0.4098541455126324,93772.67015149095,0.9060351363569813,6,13,0.7230920978851206,0.08526532848269275,1510.3062222241338,6404.418181411675,5802.627900282457,540.1365296363205
58034,0.3651669845529757,84522.61110891464,0.8835768863877361,5,11,0.6158358023424537,0.13174757076315538,1791.2116929396566,5057.381934248273,4468.585782736675,738.707100598266
50847,0.41587870275763944,82412.01739186252,0.8334627667387643,4,12,0.5802206023237372,0.09616942749664845,1742.6997164716195,6145.790846286204,5122.287842543471,401.8005062263059
45185,0.22460809745700439,82493.51198787906,0.8911748663760647,6,13,0.6706749399218875,0.1191403654703574,837.2197966008112,2607.685484504249,2323.9037632038776,230.20355441657398
37373,0.26359015060216723,82540.45395959124,0.9151384137605559,6,12,0.663131805172442,0.08496802059827821,813.118780836619,2841.1841280746626,2600.076736167915,116.49035074108971
40188,0.3349513729819681,89516.45720317704,0.8540934593358169,5,12,0.6633234433621243,0.12444704620515386,1204.9833379134304,3884.1508060704564,3317.427798538718,439.0607101734609
43549,0.29039477563769167,83361.27248610152,0.8414269994846904,4,12,0.5805066653749886,0.11721484277111666,1054.2201701136191,3217.655620189496,2707.422313871098,151.4015994116902
45318,0.40402337141285183,85011.17328444745,0.8766616580820704,5,13,0.6604478738094445,0.12166843372008745,1556.5147249830377,4856.730422707255,4257.709345228176,135.50284820731932
59002,0.35442460941768184,89075.8558208687,0.824134445467355,4,11,0.6912276351444815,0.08829233433898474,1862.7329904143864,7457.353222084694,6145.861662336963,219.9774681748341
54802,0.339247295772078,90576.86806772326,0.8211924937917273,6,11,0.5561292580151228,0.09940491734921653,1683.953529736174,4262.693380944084,3500.491807766962,257.6080802972066
41137,0.3623872939461221,76028.39866581745,0.8415161398283205,6,11,0.5303013056742414,0.11959798045352733,1133.3953382928767,2556.4494433665627,2151.2934672480887,292.1027270506779
44487,0.33516364689576583,84544.89239320494,0.9131173924968917,6,12,0.6514671485600828,0.0988379389647368,1260.6002906427993,3970.2949717736155,3625.345392069444,196.17673717678457
48738,0.4153337390612999,88483.97319492992,0.8484231334157326,4,12,0.5746534398222782,0.11897566125615663,1791.1399928567325,5383.459783093129,4567.451817789452,278.8483519680494
38056,0.276984235577435,90032.48664498184,0.8745625840074364,4,11,0.5885058822278602,0.11357413066210673,949.0245250903129,2965.567331033078,2593.574228076325,250.3092428237983
48781,0.32171015030039574,84401.09691499978,0.9020353886070628,4,11,0.5708650264563944,0.08977885211616071,1324.535350111384,4398.199020326934,3967.331162471809,185.08639870547705
48131,0.2857349215888344,78434.74538270813,0.9028973104850653,5,12,0.6285488403836053,0.11674913329668807,1078.69011194753,3250.5215832352715,2934.887195176783,186.80985212012175
40633,0.2805815317654653,76825.02535215123,0.8683511964154538,6,11,0.5938106884811284,0.0930029886384673,875.8720791724388,2428.072574866461,2108.4197253688426,110.09633817562886
39771,0.25983459607951265,88624.29693197938,0.8165860077756799,6,13,0.6245507240021849,0.09235622226878483,915.8330020733473,3301.9747903941493,2696.346411863896,383.8920201614399
56060,0.3887023811366758,84082.16053146572,0.9087604067428008,5,12,0.6125919375245319,0.11536648875103007,1832.2053927036109,5597.438185096774,5086.730201806229,482.04361999498394
44748,0.37214091437798624,80805.71992209154,0.8513062409732763,5,13,0.5923808937924995,0.0900974427056487,1345.6222315913449,4910.245421431954,4180.122571975478,396.34693435502334
55165,0.2433878458786456,85250.50372354369,0.8273008898584563,6,11,0.6275079794461806,0.09121262012288996,1144.615079889973,3486.4556555934155,2884.34786632448,247.91668281984485
42426,0.308524329914463,87749.4299482406,0.8591897518528023,4,13,0.6775378665968179,0.08464763774170143,1148.592058472613,5521.648218579256,4744.143562739579,517.2004672687627
47443,0.3611536810235068,83656.62782783365,0.8734830334864607,4,14,0.6408971748600091,0.10924985388803499,1433.390571149018,5658.96899010259,4943.013399880624,411.41523115120015
41820,0.22785158990885093,92195.86478084895,0.8600550493214244,4,12,0.7301943580417343,0.0906320190685698,878.5116682929896,4080.3868060348805,3509.3572757148186,310.02552618980565
49345,0.37586075672488195,79380.8664274738,0.8547525270023761,5,12,0.6295191458564241,0.09176418931593051,1472.2649463415396,5527.094326192047,4724.297842293148,617.8984420121501
44247,0.3337601821200178,95725.53858262373,0.8903052168872411,5,11,0.6853962672921083,0.12044400579284816,1413.6639155765702,4309.450173055167,3836.7259709866394,259.7956914369306
42411,0.39356809473478793,83857.02729167795,0.8780279653799599,5,11,0.6848085182064619,0.0962810423736407,1399.7093375145678,4824.936396344166,4236.429087169783,194.18631574553697
46744,0.3529155381964668,80413.31794901621,0.90568510141693,4,11,0.678990085494181,0.08757546061604325,1326.553088958783,5480.582698580298,4963.6820971875695,396.22479086464284
47848,0.3460221377669401,80988.26922990414,0.9171971404599742,6,12,0.6186552881723675,0.09821785473614125,1340.8796269667919,4120.876605856124,3779.656239079641,292.6150727793848
50451,0.28360814829091696,79893.88842707787,0.8482601752468565,4,10,0.5712488589263711,0.10031183766211446,1143.1468973764443,3748.7022905148697,3179.8748619004355,540.5970093786287
54803,0.2800013153251595,82856.50425490765,0.9187859655544189,6,10,0.5678891967617368,0.1301057965122397,1271.4257733596348,2719.131570258801,2498.2999252497357,341.58986097656515
42957,0.22978397435941747,91409.87464007002,0.9015848464848972,6,12,0.45,0.08,902.2913499466397,2500.8021271745424,2254.6853019177643,376.6823888238235
40266,0.32870762190855773,84451.06601311191,0.8772115100428737,6,13,0.6251182709028472,0.08734018438095342,1117.7724456869378,4214.841865966432,3697.307797836337,518.8820969418716
43924,0.30317317584716474,90617.107594209,0.8285097815279641,6,12,0.5394294744529431,0.10976804467763991,1206.7098336000531,3072.8593347146357,2545.894016070588,291.6961319977786
48969,0.2892366522918097,77157.0801192497,0.875217498931424,5,12,0.4796460859755876,0.0836949730085179,1092.8243058386504,3338.589177341227,2921.991669752109,410.47145168169135
45668,0.2567010485408321,92656.80459802004,0.8624371498006075,4,10,0.6312181459473722,0.08984270705693057,1086.2178963256592,3768.6257734855503,3250.2028707499876,201.19757094785655
41012,0.2900573106366389,78578.523341456,0.823293006932355,6,11,0.5153783295765658,0.11564401532102218,934.7567886249152,2300.495765379312,1893.9820761142832,440.64871483107225
38457,0.23387250650418762,90774.35293778568,0.8628636641127401,6,13,0.5977628241378935,0.09788606235616724,816.4277058481867,2778.2388918572206,2397.24139000844,384.6215485825788
54577,0.30584284500148373,84782.92115110584,0.8465186239977084,5,12,0.575306788475114,0.09515742528611194,1415.195244010846,4492.723448872377,3803.1740719416835,274.4184873375366
52752,0.23919436057784937,79916.48628999422,0.901131057987003,4,11,0.7101058072406569,0.094853732025471,1008.3846983377072,4313.050878071824,3886.624100908635,439.9000873452438
52785,0.2269532196156426,79093.48153973611,0.8770515327060969,4,12,0.78,0.10562383601337651,947.5182132993342,4345.444639458671,3811.1788813267203,380.35833727511834
49223,0.33623655115186135,86366.42028706522,0.8376581300879037,5,11,0.6050878716106639,0.11970231178617793,1429.4136363863552,3858.134728135057,3231.7979219968142,227.420444772197
43722,0.29083925264292304,85098.78505312638,0.8567479429803462,6,12,0.689762635616358,0.09215987271080713,1082.1224313708724,3959.0785841616193,3391.9324330780087,369.70219287744237
50918,0.24310709356734025,81973.47731366521,0.8539053182792968,5,13,0.6404377052535228,0.11836911515143496,1014.7109014128207,3368.2256276769713,2876.1457766379885,319.76087075732977
55997,0.41799917650063284,87302.12046654995,0.8572013523188908,5,12,0.6083872550499447,0.10343030063612695,2043.4545332161224,6471.62663536503,5547.487103537857,363.9781743644712
59163,0.2502033898420686,91030.80804649433,0.8328820292882425,5,12,0.6735277019179712,0.08,1347.5093117752238,5381.948004675783,4482.527775658174,185.33267434204632
45183,0.3298734933485161,88673.72112693255,0.8219079214474923,6,13,0.550191264270374,0.10248125910498347,1321.6529101945139,3956.0990990044174,3251.5491875030175,503.20951936975405
43361,0.23661746203126593,77531.07653665505,0.8747791664886735,4,13,0.6047064494667641,0.09693261615691337,795.466501589846,3465.2193138147704,3031.301663039338,609.4107566089248
39942,0.2486302328755051,76221.07337849571,0.916454324120579,5,12,0.5966858451948638,0.10473923835686016,756.9353788976553,2436.6212118904687,2233.0520458809456,236.1399637229437
45954,0.25197819140782596,77538.17945520047,0.864926529979738,5,13,0.6020172947225788,0.1019879175743511,897.8460455218235,3131.4615976790374,2708.484213445336,307.9122914500465
51631,0.2980898435698326,73604.60022765023,0.8709730210490699,4,13,0.5646968938370468,0.11421780068512868,1132.8246067194289,3729.422692351381,3248.2265491262383,321.47371618442077
45561,0.30301447853071084,85652.76933139068,0.9181779370830814,6,12,0.6300553798258207,0.08,1182.4915259149022,4137.383500449225,3798.8542473640473,239.79084453239977
53645,0.30495922113450846,81463.4173703072,0.8376044277343035,6,13,0.6163436292928401,0.12264956322925115,1332.7038246481982,3693.985767892448,3094.0988351742158,297.2291437647727
51020,0.2482546653301203,92728.26756120771,0.8793318064805089,6,12,0.6445549671632156,0.08,1174.4918810331242,4178.971841230382,3674.7028583802903,218.65743602048605
48079,0.30607065443689624,84725.39621109844,0.9088419209416249,5,11,0.46614638461011054,0.08,1246.7825829960937,3422.1479378394083,3110.191505572388,313.75680162908293
46805,0.22791642989250724,88118.73350962241,0.8665841208932343,6,13,0.5214038579257834,0.09953036918824301,940.0179130697404,2547.5353669078577,2207.653696376269,171.39422462382646
43477,0.29054274561932747,83810.99687008541,0.8781557675442463,4,13,0.5571600918952837,0.09922084199941052,1058.6943901778393,3581.3640930725833,3144.995534007558,130.1800984238643
46751,0.4199321506001835,87899.37708611635,0.8576433790747423,6,12,0.7593028851387462,0.11718286121503295,1725.6623676013076,5780.1659573593515,4957.321063282468,446.96954938537806
49862,0.23292540818586271,90574.36248218523,0.8696247089341893,5,11,0.5848748203497681,0.13334046175413927,1051.9421219082417,2963.8023212994003,2577.3957309984658,576.847815963861
51232,0.30366541927635093,75555.79314952513,0.8979496596175502,5,12,0.6814607721191495,0.0949275372907877,1175.4506960133751,4253.325375359476,3819.272073046731,96.94692393342363
42010,0.27256747590256847,98220.46639283044,0.8721384855032049,4,12,0.6618156478651669,0.0870140822582462,1124.6793105260742,4778.107309255692,4167.171272266052,303.6903503934594
45749,0.3568132025695749,84336.1304204953,0.8563138309880817,6,11,0.6821339040666445,0.11016945756951765,1376.6901067907615,3901.6204855079263,3341.0115850068714,150.2642835436758
53799,0.24456615315990798,82530.32929057106,0.8748816968589957,4,11,0.6626884272429788,0.10639075353658303,1085.8857491393571,3824.4703869568275,3345.9591417277693,181.7033769723136
51169,0.23865927296436495,92750.0621424199,0.8795861476690895,6,13,0.5542895049118725,0.08694089479138266,1132.659709259104,3689.9505297952046,3245.6293715920797,359.4856288701319
54450,0.21581122659362909,83300.52278985047,0.8957691483253096,6,13,0.524966264534729,0.08734620161802623,978.8578865547076,2913.7318298462837,2610.0310796697518,195.76753699027486
53798,0.27374031015798517,87213.39726904064,0.8995035590690192,4,10,0.6180428968563118,0.1360999590130806,1284.3638984628647,3583.7968575371187,3223.6380283350054,350.2477654159955
44656,0.3464431704184072,87885.95156248787,0.8727286682131422,4,10,0.5962817950664409,0.11080834601877317,1359.663010487685,4037.3007087543956,3523.4680707271987,272.59303076490437
51841,0.2717516812193877,92226.22501523656,0.8673023502251392,6,13,0.6706555244994885,0.09800383458323868,1299.2718899808556,4589.479765031679,3980.466586522695,319.30553690692693
48059,0.27726980417033376,88511.01614648169,0.8546080914217511,4,12,0.7344806510587472,0.10889076500164203,1179.4366859596244,4879.009054930609,4169.640616463689,321.0219812285396
45215,0.4361628127362519,78150.96267527042,0.8736375855562496,6,12,0.6849208021662152,0.08738764177826734,1541.223073327306,5926.553187962256,5177.659617802039,680.9767003069327
35793,0.314441746613362,94145.63351562792,0.8973749666907458,5,12,0.6834234300974115,0.09358975970278142,1059.5915410825128,4396.417403250767,3945.234920800772,606.1163773699017
57005,0.3869854721745075,79584.59983143452,0.842081605795701,6,13,0.6020073003430025,0.08941796030523211,1755.6447752041722,5619.216910342034,4731.839199175178,112.07385331163603
50485,0.30609024829098974,88516.01597156646,0.854147661613261,5,13,0.6501410134346338,0.10551492161964673,1367.8350016369357,5012.984395319626,4281.828898966025,475.4905315757906
55806,0.3496553847439379,92579.14174189659,0.8936933832552141,4,12,0.6143137596796922,0.08014550316391908,1806.4846094890243,7301.615213020543,6525.40520295207,335.64422330713893
50638,0.29915564250951493,84070.6136827075,0.8697720232972921,5,13,0.5828613458955743,0.098176489978423,1273.5557492336225,4161.896212760502,3619.9008897260387,183.6175900382149
51402,0.32442653171339164,95555.09543481604,0.8458936483856516,4,10,0.6395320523529116,0.11289838826875943,1593.4932626686177,4991.560410413104,4222.329246701722,311.5149736744593
39540,0.3494601257912194,83363.731489092,0.8721016694795443,4,11,0.633448286092342,0.10443795165877454,1151.8911456615433,3966.208145924174,3458.93674556384,231.29500695325657
46744,0.35187455467217316,72464.50236313982,0.9021329686702501,6,12,0.6012780282351585,0.09625865477753474,1191.8978873211777,4022.9354044007255,3629.2226591406793,671.465172242918
47647,0.28535292714661953,83851.1930033011,0.848498664856484,6,13,0.66913923651578,0.09746666850637703,1140.0585059459647,4060.481441954955,3445.31308217331,307.799706035513
41762,0.36380299306341723,83026.90164525347,0.882253666788869,4,13,0.6780817764317809,0.14008234412292367,1261.4393899727058,4632.9692869273495,4087.4541415118656,725.3896363911604
46972,0.3025360029481065,93620.34413928962,0.846163590549377,5,13,0.5517033649302377,0.0846881794984053,1330.4126027028683,4498.663127149102,3806.6049443405727,183.61146524738808
52141,0.30058937837059885,74687.87177791171,0.9137749298012019,4,12,0.659071386174523,0.08446301006427455,1170.5853130902506,5046.754299095823,4611.597555380199,334.288737539285
41542,0.3007119270297519,83994.23778688349,0.9183560521908236,4,13,0.6391959015282699,0.1129229508550097,1049.270706730371,4161.239245930735,3821.4992461144693,559.6731644569006
38693,0.3071801233984197,89327.80485836326,0.8729886608959069,6,12,0.6639177238665098,0.08479882250033459,1061.7253227341516,4129.825716811823,3605.2910222530327,563.6684746657816
44857,0.33230021494605066,80478.27052300429,0.820960851216427,6,13,0.5121152984034272,0.09031229345583601,1199.608355334794,3284.451657420376,2696.4062284550364,103.94413916032178
54895,0.2405656929985622,89206.99216699589,0.8586582097462653,6,13,0.6298624554690468,0.11705745070216353,1178.0544891048353,3454.7131717022708,2966.417827200714,268.29599294909247
39973,0.2659136184358647,87993.87697221321,0.8123032582135339,4,13,0.6020167163233393,0.12577065501420645,935.3190422391622,3067.688904519976,2491.893692327083,270.3682076996983
41927,0.4132276940060459,95725.32171967515,0.8855829799245766,4,13,0.639195416000137,0.12046737050978702,1658.4792521542345,5736.131902299516,5079.820783278836,299.39360213495684
49628,0.2748633195000554,77028.72298415563,0.8869005523678715,5,13,0.6824209772403943,0.11718515093580652,1050.742402989147,3837.890126675088,3403.826873275336,448.4448439477508
38891,0.2712754504125423,84868.37130409869,0.85788062815421,6,12,0.6578617521385152,0.13006375208056528,895.3760454846404,2629.563572385503,2255.8516492495037,422.0404360800618
38937,0.22910039633227658,83051.57964320846,0.88107859236501,5,12,0.5540450865460091,0.11588237358394521,740.8601322407733,2187.1293735789754,1927.0328697931297,322.3597840778929
54236,0.3147541856514867,78413.9989187331,0.8761200548827567,6,12,0.5289638361616522,0.11916290219119594,1338.606003872598,3074.305724441021,2693.4609000236405,229.04185731871723
44241,0.27390157846888186,89551.20091693586,0.9133767744925007,4,12,0.624569540614775,0.12089173259139024,1085.1527724207083,3453.9953500650095,3154.799131954474,129.8102971811221
45813,0.3683067965286505,79345.94538959001,0.8288105872319381,6,11,0.6239668743157356,0.08,1338.8231216126849,4717.219177255171,3909.6811964026188,662.2424696444417
38990,0.27072340503962106,87049.16048904904,0.8526280912770923,5,11,0.5939234654567404,0.10529479502772811,918.847897752662,2784.0425160808477,2373.7528565202865,288.37667235271493
47340,0.26745287639421117,80744.82795637177,0.8446959984822147,6,12,0.7446893970266018,0.09696428050500674,1022.327963478607,3930.255271025234,3319.8709004486473,386.93892619617725
